gene_id,cluster,product,subsystem,system,value
MED134_04599,C0,histidyl-tRNA synthetase,['00970 Aminoacyl-tRNA biosynthesis [PATH:dok00970]'],['09122 Translation'],0.18312096731579322
MED134_02515,C0,thiol:disulfide interchange protein DsbD precursor,Unspecified,Unspecified,0.18156706876807432
MED134_07801,C0,glucose-6-phosphate isomerase,"['00010 Glycolysis / Gluconeogenesis [PATH:dok00010]', '00030 Pentose phosphate pathway [PATH:dok00030]', '00500 Starch and sucrose metabolism [PATH:dok00500]', '00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism']",0.18089769708598002
MED134_12656,C0,NAD+ synthase,['00760 Nicotinate and nicotinamide metabolism [PATH:dok00760]'],['09108 Metabolism of cofactors and vitamins'],0.18038969089078227
MED134_00625,C0,riboflavin synthase alpha chain,['00740 Riboflavin metabolism [PATH:dok00740]'],['09108 Metabolism of cofactors and vitamins'],0.1799265805666632
MED134_09341,C0,"twin arginine-targeting protein translocase, TatA/E family","['03060 Protein export [PATH:dok03060]', '03070 Bacterial secretion system [PATH:dok03070]']","['09123 Folding, sorting and degradation', '09131 Membrane transport']",0.17861898037277013
MED134_00100,C0,hypothetical protein,Unspecified,Unspecified,0.17839107576187663
MED134_12701,C0,penicillin-binding protein,"['00550 Peptidoglycan biosynthesis [PATH:dok00550]', '01501 beta-Lactam resistance [PATH:dok01501]']","['09107 Glycan biosynthesis and metabolism', '09175 Drug resistance: antimicrobial']",0.1769530650787317
MED134_10890,C0,dihydroorotase,['00240 Pyrimidine metabolism [PATH:dok00240]'],['09104 Nucleotide metabolism'],0.1762390677510384
MED134_13441,C0,peptidase family M28,Unspecified,Unspecified,0.17435268479421503
MED134_12991,C0,UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase,Unspecified,Unspecified,0.17365413924045975
MED134_12716,C0,UDP-N-acetylmuramoylalanine-D-glutamate ligase,"['00470 D-Amino acid metabolism [PATH:dok00470]', '00550 Peptidoglycan biosynthesis [PATH:dok00550]']","['09106 Metabolism of other amino acids', '09107 Glycan biosynthesis and metabolism']",0.17165533610975603
MED134_12176,C0,peptidyl-dipeptidase,Unspecified,Unspecified,0.1701877501724715
MED134_14321,C0,hypothetical protein,Unspecified,Unspecified,0.1695900968848873
MED134_12961,C0,hypothetical protein,Unspecified,Unspecified,0.16958713753865418
MED134_03025,C0,amidohydrolase family protein,Unspecified,Unspecified,0.169374941701357
MED134_05929,C0,polysaccharide biosynthesis/export protein,['02020 Two-component system [PATH:dok02020]'],['09132 Signal transduction'],0.1691611878796846
MED134_05254,C0,"excinuclease ABC, A subunit",['03420 Nucleotide excision repair [PATH:dok03420]'],['09124 Replication and repair'],0.16808219097206345
MED134_10051,C0,sulfate permease,Unspecified,Unspecified,0.16808219097206345
MED134_07431,C0,DNA mismatch repair protein MutS,['03430 Mismatch repair [PATH:dok03430]'],['09124 Replication and repair'],0.1675580757071011
MED134_04634,C0,DNA mismatch repair protein MutS,['03430 Mismatch repair [PATH:dok03430]'],['09124 Replication and repair'],0.167486357312591
MED134_07781,C0,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.16593245876487211
MED134_07751,C0,GTP-binding protein HflX,Unspecified,Unspecified,0.165143556425261
MED134_14176,C0,alpha-amylase,['00500 Starch and sucrose metabolism [PATH:dok00500]'],['09101 Carbohydrate metabolism'],0.165082627759346
MED134_12706,C0,"UDP-N-acetylmuramoylalanyl-D-glutamate-2, 6-diaminopimelate ligase","['00300 Lysine biosynthesis [PATH:dok00300]', '00550 Peptidoglycan biosynthesis [PATH:dok00550]']","['09105 Amino acid metabolism', '09107 Glycan biosynthesis and metabolism']",0.16439896248868657
MED134_03734,C0,hypothetical protein,Unspecified,Unspecified,0.16425902955963645
MED134_01525,C0,replicative DNA helicase,['03030 DNA replication [PATH:dok03030]'],['09124 Replication and repair'],0.16301591072146132
MED134_00170,C0,deoxynucleoside kinase family protein,"['00230 Purine metabolism [PATH:dok00230]', '00240 Pyrimidine metabolism [PATH:dok00240]']","['09104 Nucleotide metabolism', '09104 Nucleotide metabolism']",0.16274550623510603
MED134_12736,C0,cell division protein FtsQ,Unspecified,Unspecified,0.16262686977614618
MED134_07811,C0,"tryptophan 2,3-dioxygenase",['00380 Tryptophan metabolism [PATH:dok00380]'],['09105 Amino acid metabolism'],0.16203575932982325
MED134_08381,C0,seryl-tRNA synthetase,['00970 Aminoacyl-tRNA biosynthesis [PATH:dok00970]'],['09122 Translation'],0.1615815428312593
MED134_02530,C0,two-component system sensor histidine kinase,Unspecified,Unspecified,0.1603223303194988
MED134_04834,C0,hypothetical protein,Unspecified,Unspecified,0.16019498720406397
MED134_02870,C0,hypothetical protein,Unspecified,Unspecified,0.15973563499372753
MED134_09366,C0,GDP-D-mannose dehydratase,"['00051 Fructose and mannose metabolism [PATH:dok00051]', '00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",0.15725960336657357
MED134_14011,C0,naphthoate synthase,['00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:dok00130]'],['09108 Metabolism of cofactors and vitamins'],0.15588296817872926
MED134_01905,C0,DNA mismatch repair protein MutL,['03430 Mismatch repair [PATH:dok03430]'],['09124 Replication and repair'],0.1547204830897929
MED134_12731,C0,UDP-N-acetylmuramate-alanine ligase,['00550 Peptidoglycan biosynthesis [PATH:dok00550]'],['09107 Glycan biosynthesis and metabolism'],0.15434287010788508
MED134_11631,C0,peptidase family M23,Unspecified,Unspecified,0.15352714014990337
MED134_00485,C0,hypothetical protein,Unspecified,Unspecified,0.15281511629283157
MED134_01230,C0,putative copper/silver resistance-related permease,Unspecified,Unspecified,0.15254711451958286
MED134_12186,C0,phosphoribosylaminoimidazole carboxylase ATPase subunit,['00230 Purine metabolism [PATH:dok00230]'],['09104 Nucleotide metabolism'],0.15107077941975586
MED134_09731,C0,undecaprenyl-diphosphatase,"['00550 Peptidoglycan biosynthesis [PATH:dok00550]', '00552 Teichoic acid biosynthesis [PATH:dok00552]']","['09107 Glycan biosynthesis and metabolism', '09107 Glycan biosynthesis and metabolism']",0.15036956715618002
MED134_07466,C0,polyprenyl synthetase,['00900 Terpenoid backbone biosynthesis [PATH:dok00900]'],['09109 Metabolism of terpenoids and polyketides'],0.14867223181944098
MED134_02185,C0,3-hydroxyacyl-CoA dehydrogenase,"['00650 Butanoate metabolism [PATH:dok00650]', '00360 Phenylalanine metabolism [PATH:dok00360]', '00362 Benzoate degradation [PATH:dok00362]']","['09101 Carbohydrate metabolism', '09105 Amino acid metabolism', '09111 Xenobiotics biodegradation and metabolism']",0.14862701199830064
MED134_04604,C0,hypothetical protein,Unspecified,Unspecified,0.1484262839417563
MED134_03809,C0,hypothetical protein,Unspecified,Unspecified,0.1483243785965852
MED134_07736,C0,methylmalonyl-CoA mutase small subunit,"['00630 Glyoxylate and dicarboxylate metabolism [PATH:dok00630]', '00640 Propanoate metabolism [PATH:dok00640]', '00280 Valine, leucine and isoleucine degradation [PATH:dok00280]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09105 Amino acid metabolism']",0.14764426816479614
MED134_14451,C0,hypothetical protein,Unspecified,Unspecified,0.14759645590178944
MED134_13136,C0,zinc carboxypeptidase,Unspecified,Unspecified,0.14549087256383852
MED134_09291,C0,hypothetical protein,Unspecified,Unspecified,0.14428677772708362
MED134_06034,C0,UDP-glucose/GDP-mannose dehydrogenase,"['00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]']","['09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",0.1410628500211366
MED134_13131,C0,hypothetical protein,Unspecified,Unspecified,0.14099836360686008
MED134_09496,C0,flavodoxin reductase (ferredoxin-NADPH reductase) family 1,['00360 Phenylalanine metabolism [PATH:dok00360]'],['09105 Amino acid metabolism'],0.14054414710829613
MED134_00020,C0,metal-dependent amidohydrolase,Unspecified,Unspecified,0.1402910621233435
MED134_12051,C0,hypothetical protein,Unspecified,Unspecified,0.1400899306097321
MED134_00745,C0,hypothetical protein,Unspecified,Unspecified,0.1378430801002734
MED134_05094,C0,DEAD/DEAH box helicase,['03440 Homologous recombination [PATH:dok03440]'],['09124 Replication and repair'],0.13674307219926068
MED134_13791,C0,DHH family protein,['00920 Sulfur metabolism [PATH:dok00920]'],['09102 Energy metabolism'],0.1355268686064201
MED134_16114,C0,Demethylmenaquinone methyltransferase,['00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:dok00130]'],['09108 Metabolism of cofactors and vitamins'],0.13498548297949695
MED134_03729,C0,hypothetical protein,Unspecified,Unspecified,0.13437636518042734
MED134_08826,C0,porphobilinogen synthase,['00860 Porphyrin metabolism [PATH:dok00860]'],['09108 Metabolism of cofactors and vitamins'],0.13362036953401726
MED134_01165,C0,tRNA-i(6)A37 modification enzyme MiaB,Unspecified,Unspecified,0.13307258709770195
MED134_07204,C0,"transcriptional activator, LysR family",Unspecified,Unspecified,0.13307258709770195
MED134_02125,C0,DNA repair protein RecN,Unspecified,Unspecified,0.13303762181623877
MED134_14772,C0,proline dehydrogenase,['00330 Arginine and proline metabolism [PATH:dok00330]'],['09105 Amino acid metabolism'],0.13284611610017508
MED134_06344,C0,glycoprotease family protein,Unspecified,Unspecified,0.1328224666327085
MED134_14522,C0,metal dependent phosphohydrolase,Unspecified,Unspecified,0.13267687117623236
MED134_17770,C0,hypothetical protein,Unspecified,Unspecified,0.13196184589858725
MED134_06789,C0,hypothetical protein,Unspecified,Unspecified,0.13164727307860274
MED134_03754,C0,glycosyl transferase group 1,Unspecified,Unspecified,0.13114903742747278
MED134_08236,C0,peptidase family S41,Unspecified,Unspecified,0.13014497990433133
MED134_08911,C0,hypothetical protein,Unspecified,Unspecified,0.12949944196000937
MED134_01790,C0,radical SAM superfamily protein,Unspecified,Unspecified,0.1275444591732415
MED134_08021,C0,adenosylmethionine-8-amino-7- oxononanoatetransaminase,['00780 Biotin metabolism [PATH:dok00780]'],['09108 Metabolism of cofactors and vitamins'],0.1273957747814441
MED134_14737,C0,integral membrane protein TerC family,Unspecified,Unspecified,0.12685206752461595
MED134_05224,C0,peptidase family M20/M25/M40,Unspecified,Unspecified,0.12579406397071854
MED134_05124,C0,DEAD/DEAH box helicase,Unspecified,Unspecified,0.12578192732180402
MED134_04649,C0,ABC-type transporter periplasmic component,Unspecified,Unspecified,0.12556395514881227
MED134_06304,C0,hypothetical protein,Unspecified,Unspecified,0.12545856954754092
MED134_11756,C0,hypothetical protein,Unspecified,Unspecified,0.12502398744411167
MED134_02375,C0,phage integrase family protein,Unspecified,Unspecified,0.12492186097679284
MED134_04664,C0,hypothetical protein,Unspecified,Unspecified,0.12450313286953668
MED134_00285,C0,hypothetical protein,Unspecified,Unspecified,0.12426407155450302
MED134_09416,C0,NAD-dependent epimerase/dehydratase family protein,"['00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]', '00523 Polyketide sugar unit biosynthesis [PATH:dok00523]', '00521 Streptomycin biosynthesis [PATH:dok00521]', '00525 Acarbose and validamycin biosynthesis [PATH:dok00525]']","['09107 Glycan biosynthesis and metabolism', '09109 Metabolism of terpenoids and polyketides', '09110 Biosynthesis of other secondary metabolites', '09110 Biosynthesis of other secondary metabolites']",0.12407282250247606
MED134_14116,C0,cysteine desulfurase,"['00730 Thiamine metabolism [PATH:dok00730]', '04122 Sulfur relay system [PATH:dok04122]']","['09108 Metabolism of cofactors and vitamins', '09123 Folding, sorting and degradation']",0.12386903144000899
MED134_09311,C0,outer membrane protein (OmpH-like),Unspecified,Unspecified,0.12386489026080032
MED134_08941,C0,6-pyruvoyl tetrahydrobiopterin synthase,['00790 Folate biosynthesis [PATH:dok00790]'],['09108 Metabolism of cofactors and vitamins'],0.12380985505593901
MED134_09826,C0,asparaginase,"['00250 Alanine, aspartate and glutamate metabolism [PATH:dok00250]', '00460 Cyanoamino acid metabolism [PATH:dok00460]']","['09105 Amino acid metabolism', '09106 Metabolism of other amino acids']",0.12376075431462433
MED134_01585,C0,hypothetical protein,Unspecified,Unspecified,0.12359469987240874
MED134_00750,C0,purine nucleoside phosphorylase,"['00230 Purine metabolism [PATH:dok00230]', '00760 Nicotinate and nicotinamide metabolism [PATH:dok00760]']","['09104 Nucleotide metabolism', '09108 Metabolism of cofactors and vitamins']",0.12342746274957912
MED134_09336,C0,hypothetical protein,Unspecified,Unspecified,0.12342732495416844
MED134_07024,C0,DNA adenine methylase,Unspecified,Unspecified,0.12339135201754653
MED134_06774,C0,"two-component system response regulator, LytR/AlgR family",['02020 Two-component system [PATH:dok02020]'],['09132 Signal transduction'],0.1228094617995437
MED134_08961,C0,hypothetical protein,Unspecified,Unspecified,0.12228481367737802
MED134_01435,C0,phosphatidate cytidylyltransferase,['00564 Glycerophospholipid metabolism [PATH:dok00564]'],['09103 Lipid metabolism'],0.12200681447577993
MED134_03459,C0,hypothetical protein,Unspecified,Unspecified,0.12166739655718832
MED134_14256,C0,peptidase family M20/M25/M40,Unspecified,Unspecified,0.1215319435342873
MED134_01090,C0,hypothetical protein,Unspecified,Unspecified,0.1214844281247567
MED134_12091,C0,mannose-1-phosphate guanylyltransferase,"['00051 Fructose and mannose metabolism [PATH:dok00051]', '00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",0.12137865755616264
MED134_04289,C0,ferredoxin-dependent glutamate synthase,Unspecified,Unspecified,0.12090945667949593
MED134_13736,C0,hypothetical protein,Unspecified,Unspecified,0.12070205796050125
MED134_04569,C0,hypothetical protein,Unspecified,Unspecified,0.12024968973319365
MED134_06669,C0,"efflux transporter, RND family, MFP subunit",['02020 Two-component system [PATH:dok02020]'],['09132 Signal transduction'],0.11953794642462405
MED134_13216,C0,tryptophan synthase beta chain,"['00260 Glycine, serine and threonine metabolism [PATH:dok00260]', '00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism']",0.11914815941278242
MED134_01405,C0,glyceraldehyde 3-phosphate dehydrogenase,['00010 Glycolysis / Gluconeogenesis [PATH:dok00010]'],['09101 Carbohydrate metabolism'],0.11883647813986277
MED134_10351,C0,single-stranded DNA-binding protein,"['03030 DNA replication [PATH:dok03030]', '03430 Mismatch repair [PATH:dok03430]', '03440 Homologous recombination [PATH:dok03440]']","['09124 Replication and repair', '09124 Replication and repair', '09124 Replication and repair']",0.11859785067371847
MED134_07716,C0,hypothetical protein,Unspecified,Unspecified,0.11702217057149232
MED134_12721,C0,cell division protein FtsW,Unspecified,Unspecified,0.1154481499778815
MED134_07576,C0,hypothetical protein,Unspecified,Unspecified,0.11493863095603181
MED134_05314,C0,two-component system sensor histidine kinase,Unspecified,Unspecified,0.11480984528282885
MED134_12096,C0,hypothetical protein,Unspecified,Unspecified,0.11415177792857864
MED134_04784,C0,"transcription regulator, AraC family",Unspecified,Unspecified,0.11380280817297109
MED134_12711,C0,phospho-N-acetylmuramoyl-pentapeptide- transferase,"['00550 Peptidoglycan biosynthesis [PATH:dok00550]', '01502 Vancomycin resistance [PATH:dok01502]']","['09107 Glycan biosynthesis and metabolism', '09175 Drug resistance: antimicrobial']",0.11365234731623608
MED134_08106,C0,DNA repair protein RadA/Sms,Unspecified,Unspecified,0.11346859251055096
MED134_04204,C0,gliding motility protein GldG,Unspecified,Unspecified,0.11311350365180306
MED134_01595,C0,DNA (cytosine-5-)-methyltransferase,['00270 Cysteine and methionine metabolism [PATH:dok00270]'],['09105 Amino acid metabolism'],0.1130999081424305
MED134_13991,C0,2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate synthase,['00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:dok00130]'],['09108 Metabolism of cofactors and vitamins'],0.11243014718349989
MED134_05274,C0,redoxin,Unspecified,Unspecified,0.11239668947738789
MED134_12691,C0,S-adenosyl-methyltransferase,Unspecified,Unspecified,0.11210291714821324
MED134_00870,C0,thioredoxin-related protein,Unspecified,Unspecified,0.11206682477308505
MED134_03779,C0,chorismate synthase,"['00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]']",['09105 Amino acid metabolism'],0.11156153152129014
MED134_11316,C0,calcineurin-like phosphoesterase,Unspecified,Unspecified,0.11121291829487133
MED134_02320,C0,"ABC transporter, ATP-binding protein",['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],0.11106404067116263
MED134_14111,C0,hypothetical protein,Unspecified,Unspecified,0.11030289075653651
MED134_13706,C0,ATP-dependent Clp protease adaptor protein ClpS,Unspecified,Unspecified,0.11022611364154644
MED134_02335,C0,sugar isomerase,['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]'],['09107 Glycan biosynthesis and metabolism'],0.10770894963626582
MED134_04049,C0,"excinuclease ABC, B subunit",['03420 Nucleotide excision repair [PATH:dok03420]'],['09124 Replication and repair'],0.10752613388016465
MED134_06264,C0,hypothetical protein,['00500 Starch and sucrose metabolism [PATH:dok00500]'],['09101 Carbohydrate metabolism'],0.10717118752959542
MED134_01025,C0,peptidase family M16,Unspecified,Unspecified,0.10678868942554154
MED134_02955,C0,hypothetical protein,Unspecified,Unspecified,0.10535364299923841
MED134_00895,C0,stationary-phase survival acid phosphatase,"['00230 Purine metabolism [PATH:dok00230]', '00240 Pyrimidine metabolism [PATH:dok00240]', '00760 Nicotinate and nicotinamide metabolism [PATH:dok00760]']","['09104 Nucleotide metabolism', '09104 Nucleotide metabolism', '09108 Metabolism of cofactors and vitamins']",0.10468494985324522
MED134_05294,C0,phospholipase/carboxylesterase,Unspecified,Unspecified,0.10453211952527393
MED134_10301,C0,hypothetical protein,Unspecified,Unspecified,0.10396122663619205
MED134_13186,C0,"pseudouridine synthase, RluA family",Unspecified,Unspecified,0.10365653370935682
MED134_01160,C0,"transcriptional regulator, sigma-54 dependent",Unspecified,Unspecified,0.10351293186769982
MED134_09191,C0,peptidase family S41,Unspecified,Unspecified,0.10350418724593917
MED134_06394,C0,pyridoxamine 5'-phosphate oxidase,['00750 Vitamin B6 metabolism [PATH:dok00750]'],['09108 Metabolism of cofactors and vitamins'],0.10308053045345533
MED134_02770,C0,hypothetical protein,Unspecified,Unspecified,0.10306155874162157
MED134_02235,C0,hypothetical protein,Unspecified,Unspecified,0.10271198563616747
MED134_00280,C0,hypothetical protein,Unspecified,Unspecified,0.10252662519381205
MED134_08591,C0,hypothetical protein,Unspecified,Unspecified,0.10246167962343207
MED134_11411,C0,Holliday junction ATP-dependent DNA helicase RuvB,['03440 Homologous recombination [PATH:dok03440]'],['09124 Replication and repair'],0.1024377734919287
MED134_00370,C0,metallopeptidase family M24,Unspecified,Unspecified,0.10215089991388829
MED134_09816,C0,"3-hydroxyanthranilate 3,4-dioxygenase",['00380 Tryptophan metabolism [PATH:dok00380]'],['09105 Amino acid metabolism'],0.10203314448744329
MED134_04659,C0,uridine phosphorylase,['00240 Pyrimidine metabolism [PATH:dok00240]'],['09104 Nucleotide metabolism'],0.10167277728382093
MED134_05659,C0,"tRNA modification GTPase, ThdF family",Unspecified,Unspecified,0.10102255798385348
MED134_11866,C0,hypothetical protein,Unspecified,Unspecified,0.10096658358558426
MED134_06294,C0,FAD dependent oxidoreductase,Unspecified,Unspecified,0.10093941817904006
MED134_11651,C0,phenylalanine-4-hydroxylase,"['00360 Phenylalanine metabolism [PATH:dok00360]', '00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]', '00790 Folate biosynthesis [PATH:dok00790]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism', '09108 Metabolism of cofactors and vitamins']",0.10073488035091636
MED134_00600,C0,dihydrouridine synthase (Dus),Unspecified,Unspecified,0.10016373526234232
MED134_10945,C0,tRNA (guanine-N7-)-methyltransferase,Unspecified,Unspecified,0.09952898408830972
MED134_00855,C0,hydroxymethylglutaryl-CoA reductase,['00900 Terpenoid backbone biosynthesis [PATH:dok00900]'],['09109 Metabolism of terpenoids and polyketides'],0.09937029629480157
MED134_07581,C0,putative inorganic polyphosphate/ATP-NAD kinase,['00760 Nicotinate and nicotinamide metabolism [PATH:dok00760]'],['09108 Metabolism of cofactors and vitamins'],0.09931947247279807
MED134_05229,C0,peptidase family M28,Unspecified,Unspecified,0.0991775476848784
MED134_08086,C0,aspartate 1-decarboxylase,"['00410 beta-Alanine metabolism [PATH:dok00410]', '00770 Pantothenate and CoA biosynthesis [PATH:dok00770]']","['09106 Metabolism of other amino acids', '09108 Metabolism of cofactors and vitamins']",0.09902520122146076
MED134_12341,C0,hypothetical protein,Unspecified,Unspecified,0.09889310785128921
MED134_07364,C0,AhpC/TSA family protein,Unspecified,Unspecified,0.09883153212469221
MED134_09591,C0,hypothetical protein,Unspecified,Unspecified,0.09883153212469221
MED134_04079,C0,DNA recombination protein RmuC,Unspecified,Unspecified,0.09864570485195269
MED134_06039,C0,NAD dependent epimerase/dehydratase family protein,"['00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]']","['09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",0.09831562984923789
MED134_09211,C0,ribose 5-phosphate isomerase B,"['00030 Pentose phosphate pathway [PATH:dok00030]', '00051 Fructose and mannose metabolism [PATH:dok00051]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism']",0.09803904529530913
MED134_13986,C0,isochorismate synthase,['00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:dok00130]'],['09108 Metabolism of cofactors and vitamins'],0.097990798473084
MED134_00950,C0,tetrahydrofolate synthase,['00790 Folate biosynthesis [PATH:dok00790]'],['09108 Metabolism of cofactors and vitamins'],0.09756267517265152
MED134_09151,C0,metallo-beta-lactamase superfamily protein,Unspecified,Unspecified,0.0974652981392283
MED134_06454,C0,hypothetical protein,Unspecified,Unspecified,0.09695268683910725
MED134_00785,C0,hypothetical protein,Unspecified,Unspecified,0.09661928821821213
MED134_09991,C0,alanine racemase,"['00470 D-Amino acid metabolism [PATH:dok00470]', '01502 Vancomycin resistance [PATH:dok01502]']","['09106 Metabolism of other amino acids', '09175 Drug resistance: antimicrobial']",0.09648217845295332
MED134_08171,C0,putative nucleotidyltransferase DUF294,Unspecified,Unspecified,0.09600702411752289
MED134_04139,C0,peptidase family M1,Unspecified,Unspecified,0.0960057178410326
MED134_09941,C0,Cys/Met metabolism PLP-dependent enzyme,"['00270 Cysteine and methionine metabolism [PATH:dok00270]', '00450 Selenocompound metabolism [PATH:dok00450]']","['09105 Amino acid metabolism', '09106 Metabolism of other amino acids']",0.09557260933949412
MED134_14316,C0,hypothetical protein,Unspecified,Unspecified,0.09470487516566205
MED134_13386,C0,alanine dehydrogenase,Unspecified,Unspecified,0.09466828075333432
MED134_08161,C0,hypothetical protein,Unspecified,Unspecified,0.09454007868829922
MED134_01855,C0,transcriptional regulator,Unspecified,Unspecified,0.09391236008359655
MED134_03015,C0,"para-aminobenzoate synthase, component I",['00790 Folate biosynthesis [PATH:dok00790]'],['09108 Metabolism of cofactors and vitamins'],0.09387937841372321
MED134_07776,C0,hypothetical protein,Unspecified,Unspecified,0.0934490680466626
MED134_12726,C0,UDP-N-acetylglucosamine-N-acetylmuramyl- (pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,"['00550 Peptidoglycan biosynthesis [PATH:dok00550]', '01502 Vancomycin resistance [PATH:dok01502]']","['09107 Glycan biosynthesis and metabolism', '09175 Drug resistance: antimicrobial']",0.09308368914817314
MED134_03209,C0,hypothetical protein,Unspecified,Unspecified,0.09294930587571448
MED134_09236,C0,LysE type translocator,Unspecified,Unspecified,0.09291577218072831
MED134_05074,C0,nicotinate-nucleotide pyrophosphorylase [carboxylating],['00760 Nicotinate and nicotinamide metabolism [PATH:dok00760]'],['09108 Metabolism of cofactors and vitamins'],0.09275740407949389
MED134_07014,C0,DNA adenine methylase,Unspecified,Unspecified,0.09263625957554811
MED134_06719,C0,hypothetical protein,Unspecified,Unspecified,0.09246891665502452
MED134_04684,C0,"2-oxoisovalerate dehydrogenase, E1 component, alpha and beta subunit","['00640 Propanoate metabolism [PATH:dok00640]', '00280 Valine, leucine and isoleucine degradation [PATH:dok00280]', '00785 Lipoic acid metabolism [PATH:dok00785]']","['09101 Carbohydrate metabolism', '09105 Amino acid metabolism', '09108 Metabolism of cofactors and vitamins']",0.09246866507846822
MED134_05974,C0,putative acetyltransferase,Unspecified,Unspecified,0.09214882105210016
MED134_13691,C0,hypothetical protein,Unspecified,Unspecified,0.09208641855097069
MED134_14006,C0,peptidase C1-like family protein,Unspecified,Unspecified,0.0919907940249572
MED134_10231,C0,peptidase family M20/M25/M40,Unspecified,Unspecified,0.09167463282564767
MED134_03699,C0,DNA polymerase III delta subunit,"['03030 DNA replication [PATH:dok03030]', '03430 Mismatch repair [PATH:dok03430]', '03440 Homologous recombination [PATH:dok03440]']","['09124 Replication and repair', '09124 Replication and repair', '09124 Replication and repair']",0.09163220205240669
MED134_13176,C0,hypothetical protein,Unspecified,Unspecified,0.09134980144949381
MED134_03884,C0,bifunctional protein folD,['00670 One carbon pool by folate [PATH:dok00670]'],['09108 Metabolism of cofactors and vitamins'],0.09123426102265354
MED134_13786,C0,gliding motility protein GldI,Unspecified,Unspecified,0.09118978170514429
MED134_07491,C0,hypothetical protein,Unspecified,Unspecified,0.09098887769821173
MED134_00570,C0,glycosyl hydrolase family 92,Unspecified,Unspecified,0.09095319223400063
MED134_09561,C0,"transcription regulator, LuxR family",Unspecified,Unspecified,0.09093892423880903
MED134_06119,C0,hypothetical protein,Unspecified,Unspecified,0.09073623107231427
MED134_11065,C0,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.090646145733491
MED134_11326,C0,polysaccharide deacetylase,Unspecified,Unspecified,0.0904474920712886
MED134_07946,C0,acetate-CoA ligase,"['00010 Glycolysis / Gluconeogenesis [PATH:dok00010]', '00620 Pyruvate metabolism [PATH:dok00620]', '00630 Glyoxylate and dicarboxylate metabolism [PATH:dok00630]', '00640 Propanoate metabolism [PATH:dok00640]', '00680 Methane metabolism [PATH:dok00680]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09102 Energy metabolism']",0.09033921494590401
MED134_09326,C0,membrane-bound lytic murein transglycosylase D,Unspecified,Unspecified,0.09015875307026294
MED134_04414,C0,hypothetical protein,Unspecified,Unspecified,0.08970297097527768
MED134_08821,C0,DEAD/DEAH box helicase,Unspecified,Unspecified,0.08954925119688407
MED134_13196,C0,D-alanine-D-alanine ligase,"['00470 D-Amino acid metabolism [PATH:dok00470]', '00550 Peptidoglycan biosynthesis [PATH:dok00550]', '01502 Vancomycin resistance [PATH:dok01502]']","['09106 Metabolism of other amino acids', '09107 Glycan biosynthesis and metabolism', '09175 Drug resistance: antimicrobial']",0.08916987050755985
MED134_11416,C0,cytochrome P450,Unspecified,Unspecified,0.08916987050755985
MED134_01610,C0,O-antigen polymerase,Unspecified,Unspecified,0.0891459643760565
MED134_14136,C0,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.08845235666027713
MED134_12686,C0,MraZ protein,Unspecified,Unspecified,0.0879745639323915
